"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"217"," mucosa-associated lymphoid tissue lymphoma translocation protein 1-like","rna-XM_069282023.1",12.0009837074742,12.1271614664243,12.0987663099564,12.1154467202339,1.01051395135813,0.990959783906025,"costly activation","XM_022476587.1","LOC111130001","crg:105319332","GO:0008233;GO:0009058;GO:0034641",839
"218"," multidrug resistance protein 1-like","rna-XM_069254299.1",11.5357276914724,11.5433422552315,11.5353560654127,11.4285397244639,1.00066008525537,0.99008655003023,"costly activation","XM_022447503.1","LOC111110863","crg:105317612;crg:105329349;crg:105342870","GO:0005575;GO:0016757;GO:0016887;GO:0022857;GO:0043167",1770
"219"," multidrug resistance protein 1-like","rna-XM_069254299.1",11.5357276914724,11.5433422552315,11.5353560654127,11.4285397244639,1.00066008525537,0.99008655003023,"costly activation","XM_022447503.1","LOC111110863","crg:105317612;crg:105329349;crg:105342870","GO:0005575;GO:0016757;GO:0016887;GO:0022857;GO:0043167",1770
"220"," multifunctional protein ADE2-like","rna-XM_069274044.1",11.4982372727613,11.6224672823239,11.5927759412005,11.6145519664647,1.01080426561182,0.991169554234588,"costly activation","XM_022472692.1","LOC111127492","crg:105333392","GO:0009058;GO:0016874;GO:0034641;GO:0044281",424
"221"," muscle-specific protein 20-like","rna-XR_011209177.1",11.9829187908922,12.2766568554618,12.1008439903065,12.1531406825475,1.02451306477958,0.980291783248635,"costly activation","XM_022471981.1","LOC111127009","crg:105340926","GO:0003674",218
"222"," myb-binding protein 1A-like protein","rna-XM_069279981.1",12.0326634883353,12.1150718980062,12.1424479605963,12.1445612505603,1.00684872553369,0.993370718107309,"costly activation","XM_022488505.1","LOC111137181","crg:105327853","GO:0003677;GO:0005730;GO:0008134;GO:0009058;GO:0032991;GO:0034641",1170
"223"," myosin-IIIb-like","rna-XR_011210022.1",11.1653493606164,11.6320156408719,11.6571003990386,11.3899008940098,1.04179594074339,0.937878861046546,"costly activation","XM_022475537.1","LOC111129267","crg:105327095","GO:0005856;GO:0032991;GO:0043167",1091
"224"," myosin-VIIa-like","rna-XM_069249352.1",11.5624587948552,11.7149987041113,11.8936786399353,11.8247696896778,1.01319268781515,0.981260787006182,"costly activation","XM_022490299.1","LOC111138369","crg:105326335","GO:0005856;GO:0008092;GO:0032991;GO:0043167",2174
"225"," myotubularin-related protein 14-like","rna-XM_069285519.1",11.564133157528,11.656626761154,11.4750288232796,11.551907313575,1.00799831706934,0.998711621532192,"costly activation","XM_022444731.1","LOC111108697","crg:105345000","GO:0006464;GO:0006520;GO:0016791",609
"226"," NEDD4-binding protein 1-like","rna-XM_069255954.1",11.6639733075312,11.7150430599346,11.6730999438953,11.706402241188,1.00437841814765,0.998481141512926,"costly activation","XM_022487256.1","LOC111136418","crg:105337748","",908
"227"," NEDD8-conjugating enzyme Ubc12","rna-XM_069276540.1",12.0031768764213,12.004382882214,12.0271269908621,12.0140418511938,1.0001004738833,0.998811676649916,"costly activation","XM_022452754.1","LOC111114426","crg:105343214","",182
"228"," neo-calmodulin-like","rna-XM_069254849.1",11.9401150702769,12.0298434950047,11.967242477831,12.0424847131792,1.00751487102089,0.998781634285061,"costly activation","XM_022475826.1","LOC111129441","crg:105340108","GO:0043167",150
"229"," netrin receptor UNC5C-like","rna-XM_069267894.1",11.4603643357024,11.8526960666269,11.6353530124679,11.6496994337376,1.03423379217555,0.968091557479108,"costly activation","XM_022458364.1","LOC111118753","crg:105341106","GO:0000902;GO:0003674;GO:0005623;GO:0007165;GO:0030154;GO:0040011",998
"230"," neuronal acetylcholine receptor subunit alpha-10-like","rna-XM_069276097.1",11.4735387125271,11.5163622763601,11.6255862730552,11.5414335381261,1.00373237628825,0.989069839300945,"costly activation","XM_022434449.1","LOC111101827","crg:105342449","GO:0005575;GO:0007165;GO:0022857",404
"231"," neuronal acetylcholine receptor subunit alpha-9-like","rna-XM_069281143.1",11.5494895529891,11.6806259421313,11.5489888305548,11.6467765061792,1.01135430172395,0.997145317899687,"costly activation","XM_022477967.1","LOC111130744","crg:105322322","GO:0005575;GO:0007165;GO:0022857",498
"232"," neuronal PAS domain-containing protein 4-like","rna-XM_069259348.1",12.1833765010688,12.3392774926679,12.1743905352062,12.2447926016811,1.01279620568119,0.993075205486637,"costly activation","XM_022476303.1","LOC111129828","crg:105340685","GO:0003674",815
"233"," NF-kappa-B inhibitor alpha-like","rna-XM_069256604.1",13.2366366523533,13.4541151597725,13.3442409067088,13.4615298249725,1.01643004285235,0.992482941224129,"costly activation","XM_022488803.1","LOC111137365","crg:105318255","GO:0003674",345
"234"," NF-kappa-B inhibitor alpha-like","rna-XM_069260479.1",12.4807050430314,12.7348898729911,12.5815746161463,12.677672063958,1.02036622362946,0.987525779918932,"costly activation","XM_022478643.1","LOC111131219","crg:105319824","GO:0003674",353
"235"," NFX1-type zinc finger-containing protein 1-like","rna-XM_069267536.1",11.6814440406646,11.7757072353185,12.0973334299319,12.0455685741094,1.00806948133516,0.987750336832262,"costly activation","XM_022432059.1","LOC111100324","crg:105340764;crg:105328752","",1828
"236"," nitrile-specifier protein 5-like","rna-XM_069247901.1",11.3117923047908,11.5155705474961,11.2552238796232,11.3860417824083,1.01801467329091,0.993721296510771,"costly activation","XM_022476241.1","LOC111129781","crg:105326297","GO:0003674",334
"237"," nose resistant to fluoxetine protein 6-like","rna-XM_069263656.1",11.2236349993318,11.5116380568264,11.4835829833696,11.3541640357887,1.02566040837142,0.963993619967482,"costly activation","XM_022464363.1","LOC111122574","crg:105325023","GO:0016746",731
"238"," nuclear factor of activated T-cells 5-like","rna-XM_069256271.1",12.6375122791116,12.945331939597,12.7772153208636,12.8991895196303,1.02435761514505,0.985540803468702,"costly activation","XM_022486488.1","LOC111135975","crg:105330746","GO:0003677;GO:0003700;GO:0005622;GO:0009058;GO:0032991;GO:0034641",1273
"239"," nuclear receptor subfamily 0 group B member 1-like","rna-XM_069258337.1",12.4419156041158,12.5391477434666,12.5067748566468,12.589869312588,1.00781488497789,0.998838150271699,"costly activation","XM_022485360.1","LOC111135365","crg:105338842","GO:0003677;GO:0005634;GO:0007165;GO:0009058;GO:0034641",466
"240"," nuclear receptor subfamily 1 group D member 2-like","rna-XM_069277410.1",11.0699442854019,11.5365774252918,11.4465248129186,11.5294562032855,1.04215316065369,0.966503920134756,"costly activation","XM_022485740.1","LOC111135564","crg:105331219","GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",653
"241"," nucleoside diphosphate-linked moiety X motif 22-like","rna-XM_069262403.1",11.424460935673,11.4423567545073,11.4422320545217,11.4302961167115,1.00156644754926,0.997394486172493,"costly activation","XM_022476489.1","LOC111129937","crg:105343889","GO:0003674",288
"242"," organic cation transporter protein-like","rna-XM_069280061.1",11.2810515615057,11.5679916352564,11.3585964630413,11.4500882321956,1.02543557860597,0.983050392567566,"costly activation","XM_022486857.1","LOC111136196","crg:105321823","GO:0005575;GO:0022857",553
"243"," OTU domain-containing protein 6B-like","rna-XM_069258942.1",11.4356247781243,11.4903567131799,11.4295573916772,11.4814762576893,1.00478609049506,0.999757578641267,"costly activation","XM_022485093.1","LOC111135227","crg:105321302","",294
"244"," oxidoreductase HTATIP2-like","rna-XM_069277778.1",11.352588755237,11.5515573501714,11.1978984800133,11.228357243667,1.01752627521565,0.985448796036001,"costly activation","XM_022460296.1","LOC111119795","crg:105325288","",306
"245"," paired box protein Pax-2-B-like","rna-XM_069267820.1",11.7378240751915,11.8641653147168,12.0207220174583,11.7857207996092,1.0107635996856,0.970009529967656,"costly activation","XM_022457999.1","LOC111118493","crg:105340330","GO:0003677;GO:0009058;GO:0034641",597
"246"," palmitoyltransferase ZDHHC15-like","rna-XM_069274006.1",12.0105277910342,12.0559404536391,11.9983578834776,12.0391970822693,1.00378107135631,0.999624082358179,"costly activation","XM_022472202.1","LOC111127146","crg:105338746","",366
"247"," PDZ and LIM domain protein 3-like","rna-XM_069268959.1",11.2339803753317,11.405419117176,11.3687106700172,11.1548790401711,1.01526073004549,0.966442595868661,"costly activation","XM_022457833.1","LOC111118386","crg:105335510","GO:0003674",382
"248"," peptidoglycan-recognition protein SC2-like","rna-XM_069284186.1",11.8888653229822,12.0121113646097,11.8589593180832,11.9557563686795,1.01036651003097,0.997818461153913,"costly activation","XM_022433463.1","LOC111101136","crg:105325078","GO:0009056;GO:0009058;GO:0016810;GO:0043167;GO:0071554",306
"249"," phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like","rna-XM_069247214.1",11.7239301747805,11.8644339460515,11.8323265927422,11.8853136756568,1.0119843575641,0.992582696692814,"costly activation","XM_022451215.1","LOC111113173","crg:105339418","GO:0006629;GO:0016301",995
"250"," piggyBac transposable element-derived protein 5-like","rna-XM_069271605.1",13.3824417802195,14.3650146128665,13.1026491088134,13.8767192251305,1.07342253744002,0.986636052597076,"costly activation","XM_022468785.1","LOC111125222","crg:105330754","",266
"251"," pleckstrin homology-like domain family B member 2","rna-XM_069259556.1",11.7452405782888,11.8504782055241,11.7696118378532,11.8035184605288,1.00896002312885,0.993974824176121,"costly activation","XM_022464770.1","LOC111122811","crg:105346009","GO:0003674",1691
"252"," poly [ADP-ribose] polymerase 4-like","rna-XM_069285829.1",11.7062436397869,11.8159501770461,11.7103815304895,11.7844144592737,1.00937162600019,0.99697867986504,"costly activation","XM_022432041.1","LOC111100311","crg:105321916;crg:105348700","GO:0005575;GO:0006464;GO:0016192;GO:0016757",2420
"253"," polyadenylate-binding protein 4-like","rna-XM_069249950.1",14.0093111978381,14.0776209989475,14.0484135719835,14.0592339494955,1.00487602853165,0.995914114959079,"costly activation","XM_022490113.1","LOC111138235","crg:105326555;crg:105326399","GO:0003723",646
"254"," polyglutamine-binding protein 1-like","rna-XM_069285682.1",11.7054129319358,11.732889178131,11.7215847487571,11.713012368154,1.00234731114186,0.996928565567316,"costly activation","XM_022445867.1","LOC111109660","crg:105317098","GO:0003674",285
"255"," PR domain zinc finger protein 1-like","rna-XM_069281121.1",11.8137653823158,12.1162992858137,11.9221331151106,12.0510884186952,1.02560859249421,0.985577216995939,"costly activation","XM_022437374.1","LOC111103835","crg:105338218","GO:0003674",833
"256"," prickle-like protein 3","rna-XM_069272807.1",11.530599530097,11.654870213213,11.6080997163814,11.6692309673814,1.01077746935809,0.994547552486684,"costly activation","XM_022436582.1","LOC111103366","crg:105339205","GO:0043167",585
"257"," PRKC apoptosis WT1 regulator protein-like","rna-XM_069246299.1",12.0183328735987,12.080976473685,12.0182794123479,12.0800129772781,1.00521233691438,0.999924694783819,"costly activation","XM_022437972.1","LOC111104168","crg:105324629","GO:0008219",405
"258"," probable ATP-dependent RNA helicase DDX28","rna-XM_069261903.1",11.2587991708955,11.4077326138622,11.3910884868143,11.3284162778127,1.01322818186079,0.981514484831887,"costly activation","XM_022473115.1","LOC111127844","crg:105331438","GO:0043167",527
"259"," probable E3 ubiquitin-protein ligase hulA","rna-XM_069253740.1",11.156685260413,11.5069976706378,11.3226903878153,11.2356181285906,1.03139932713418,0.962100619882694,"costly activation","XM_022486311.1","LOC111135875","crg:105331626","GO:0003674;GO:0006464",779
"260"," probable E3 ubiquitin-protein ligase MGRN1","rna-XM_069269368.1",12.0581875035143,12.1322236762386,12.0551972829228,12.1149498339373,1.00613990889615,0.998823892402357,"costly activation","XM_022461194.1","LOC111120473","crg:105348518","",663
"261"," probable E3 ubiquitin-protein ligase MID2","rna-XM_069286092.1",11.2783259651916,11.6381697213726,11.4405256783616,11.3744846502561,1.03190577726621,0.963486657421258,"costly activation","XM_022461563.1","LOC111120667","crg:109621067","GO:0043167",711
"262"," probable flavin-containing monoamine oxidase A","rna-XM_069246746.1",11.3458727700863,11.5647416169344,11.4273089071154,11.3917203994144,1.01929061353703,0.978019073553476,"costly activation","XM_022458910.1","LOC111119088","crg:105321028","GO:0016491",540
"263"," probable ribosome biogenesis protein RLP24","rna-XM_069281584.1",12.8968728426514,13.2367496122453,12.9377198955554,13.1641546172597,1.02635342487598,0.99137575670757,"costly activation","XM_022479304.1","LOC111131668","crg:105320864","",163
"264"," probable RNA polymerase II nuclear localization protein SLC7A6OS","rna-XM_069257660.1",11.5636911422916,11.6359046707356,11.5665478851917,11.5865109724667,1.00624485102165,0.995509126862531,"costly activation","XM_022482192.1","LOC111133658","crg:105324819","",390
"265"," probable tRNA N6-adenosine threonylcarbamoyltransferase","rna-XM_069257877.1",11.6912376275187,11.7651694555819,11.7690786230196,11.7732388300618,1.00632369561023,0.994067307147314,"costly activation","XM_022484349.1","LOC111134863","crg:105338890","GO:0005622;GO:0006399;GO:0032991",342
"266"," profilin-4-like","rna-XM_069270692.1",11.4089150445579,11.4781525639982,11.4985224278955,11.5642132219128,1.00606872074775,0.999646402126186,"costly activation","XM_022439624.1","LOC111105367","crg:105334064","",158
"267"," prolyl-tRNA synthetase associated domain-containing protein 1-like","rna-XM_069268516.1",11.2753118631725,11.3963055628526,11.2523700609883,11.3676879135626,1.01073085171819,0.999522588068548,"costly activation","XM_022467126.1","LOC111124271","crg:105332130","GO:0003674",204
"268"," prolyl 4-hydroxylase subunit alpha-1-like","rna-XM_069267688.1",11.3709967495969,11.6509097880751,11.4719135940589,11.6326177332902,1.0246164029981,0.989646937996396,"costly activation","XM_022461212.1","LOC111120480","crg:105347341","GO:0005783;GO:0006464;GO:0006520;GO:0016491;GO:0043167",540
"269"," proteasome inhibitor PI31 subunit-like","rna-XM_069249390.1",11.7127372078206,11.7984156962654,11.7961250237157,11.8342062116861,1.00731498427093,0.995942972270276,"costly activation","XM_022445638.1","LOC111109472","crg:105333633","",279
"270"," protein arginine N-methyltransferase 5-like","rna-XM_069256506.1",11.6164037549944,11.6361996167469,11.6175822387404,11.6175605601083,1.00170412996741,0.998296906306336,"costly activation","XM_022489227.1","LOC111137661","crg:105323137","GO:0006464;GO:0008168",633
"271"," protein BTG1-like","rna-XM_069286405.1",13.1452697380662,13.4408265462762,13.1720047924146,13.4363321285342,1.022483890715,0.997636605614357,"costly activation","XM_022441401.1","LOC111106649","crg:105340066","",177
"272"," protein CREBRF homolog","rna-XM_069283871.1",11.287515849722,11.4548532593374,11.3405478804892,11.4686237264917,1.01482499886098,0.996520209700682,"costly activation","XM_022483659.1","LOC111134536","crg:105322650","GO:0003700;GO:0005622;GO:0006950;GO:0009058;GO:0032991;GO:0034641",759
"273"," protein FAM49B-like","rna-XM_069270126.1",12.3061659632977,12.3336020463739,12.2980788680694,12.3165497221136,1.00222945823728,0.999274090184922,"costly activation","XM_022459088.1","LOC111119187","crg:105347418","",341
"274"," protein FAM60A-like","rna-XM_069268674.1",11.6670094223437,11.8833199237034,11.8477995304542,11.9280235991021,1.01854035541837,0.988445097551443,"costly activation","XM_022436821.1","LOC111103502","crg:105348278","",283
"275"," protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha-like","rna-XM_069284354.1",11.7940883969035,11.8943945923252,11.8389312347351,11.9164683795421,1.0085047857915,0.998061041167622,"costly activation","XM_022488620.1","LOC111137241","crg:105343103","GO:0006464;GO:0016765",329
"276"," protein glass-like","rna-XM_069248059.1",11.2766735407064,11.2846062666391,11.3105716512068,11.2888580658203,1.00070346329563,0.997378620540529,"costly activation","XM_022480375.1","LOC111132552","crg:105330613","GO:0003677",422
"277"," protein kintoun-like","rna-XM_069259924.1",12.1372947996628,12.1812940332478,12.2433594517299,12.2241582409372,1.0036251268764,0.994825336007526,"costly activation","XM_022475319.1","LOC111129160","crg:105336768","GO:0005737;GO:0007010;GO:0065003",971
"278"," protein numb-like","rna-XM_069261762.1",11.2015752601358,11.4331604348578,11.3263915876704,11.4361459764253,1.02067433993379,0.98923829722219,"costly activation","XM_022475258.1","LOC111129125","crg:105320364","GO:0003674",540
"279"," protein O-GlcNAcase-like","rna-XM_069284542.1",12.5120467128075,12.6923265575341,12.8637902542503,12.8682472418024,1.0144085015717,0.986137708726635,"costly activation","XM_022434539.1","LOC111101889","crg:105347264","",862
"280"," protein patched homolog 1-like","rna-XM_069271922.1",11.8385416726077,11.9312536517236,11.7894774283915,11.8443507337011,1.0078313682276,0.996847748880282,"costly activation","XM_022461773.1","LOC111120798","crg:105326154","GO:0003674;GO:0005575;GO:0007165",1314
"281"," protein phosphatase 1 regulatory subunit 16A-like","rna-XM_069257885.1",11.5211497247561,11.8364281649916,11.4899282929128,11.6008277512821,1.02736518904516,0.982758511826879,"costly activation","XM_022483131.1","LOC111134243","crg:105338501","GO:0003674",700
"282"," protein phosphatase 1 regulatory subunit 27-like","rna-XM_069258808.1",11.6292868879732,11.8542029332713,11.6358195475449,11.7335801694846,1.01934048471456,0.989268758979736,"costly activation","XM_022477838.1","LOC111130660","crg:105317557","GO:0003674",171
"283"," protein S-acyltransferase 24-like","rna-XM_069267468.1",11.3238063765587,11.527822792417,11.4891514273639,11.2410080547312,1.01801659345577,0.961086437189923,"costly activation","XM_022461556.1","LOC111120663","crg:105329798","GO:0003674",576
"284"," protein shisa-4-like","rna-XM_069284185.1",11.4773649922408,11.5911561850513,11.5654772940442,11.6312025963347,1.00991440046452,0.995810027747676,"costly activation","XM_022431335.1","LOC111099863","crg:105325067","",156
"285"," protein unc-50 homolog","rna-XM_069274827.1",11.6537746585367,11.7209187728113,11.7100374583247,11.7006770044908,1.00576157650564,0.993476655222043,"costly activation","XM_022467928.1","LOC111124759","crg:105327965","",207
"286"," protein UXT-like","rna-XM_069245167.1",11.2879896327878,11.3422680704442,11.2764713147787,11.3031736652292,1.0048085123589,0.997571137271798,"costly activation","XM_022440949.1","LOC111106318","crg:105328533","GO:0005622;GO:0006457;GO:0009058;GO:0032991;GO:0034641;GO:0051082",170
"287"," protein Wnt-8b-like","rna-XM_069266807.1",11.3171810644289,11.7764795579222,11.7105344173762,11.7614000824801,1.04058417824001,0.96517283549226,"costly activation","XM_022462555.1","LOC111121327","crg:105317364","GO:0003674;GO:0005576;GO:0007165;GO:0007267;GO:0048856",353
"288"," protein YIF1B-B-like","rna-XM_069260361.1",11.6567691116586,11.7278267768937,11.7337417131356,11.7332202826943,1.00609582848853,0.99389693619394,"costly activation","XM_022473090.1","LOC111127827","crg:105320099","",322
"289"," protein yippee-like 1","rna-XM_069279232.1",11.526455240036,11.7051193264575,11.7890681635933,11.9281810522725,1.01550034964791,0.996356288985484,"costly activation","XM_022484286.1","LOC111134841","crg:105343970","",115
"290"," protein zer-1 homolog","rna-XM_069264211.1",11.2941458208496,11.3879782778972,11.3564601804984,11.3935209706887,1.00830806140951,0.994996914922388,"costly activation","XM_022472531.1","LOC111127376","crg:105347578","GO:0005622;GO:0032991",758
"291"," protein zer-1 homolog","rna-XM_069280935.1",11.3488943937816,11.5353101623862,11.4239416353314,11.4785825773362,1.0164258968439,0.988545277309278,"costly activation","XM_022472531.1","LOC111127376","crg:105347578","GO:0005622;GO:0032991",758
"292"," putative transcription factor p65 homolog","rna-XM_069259901.1",11.994253121151,12.2758345943893,12.2663072919987,12.3546490365759,1.02347636575568,0.984098917523622,"costly activation","XM_022476749.1","LOC111130067","crg:105319044","GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0009058;GO:0032991;GO:0034641",614
"293"," pyridoxal 5'-phosphate synthase subunit PdxT-like","rna-XM_069276007.1",11.3908115932448,11.4840788038821,11.5192526936654,11.5899927911414,1.00818793374588,0.997969721869225,"costly activation","XM_022448367.1","LOC111111394","crg:105317985","GO:0006520;GO:0009058;GO:0016810;GO:0034641;GO:0051186",233
"294"," ral guanine nucleotide dissociation stimulator-like","rna-XM_069265939.1",11.8832263608485,12.0370398591543,11.9829086816079,12.0895471379248,1.01294374891423,0.996007146544937,"costly activation","XM_022470267.1","LOC111125960","crg:105335724","GO:0005622;GO:0007165;GO:0019899",704
"295"," ranBP-type and C3HC4-type zinc finger-containing protein 1-like","rna-XM_069256648.1",11.7719454607399,11.8447814574746,11.7456238732323,11.7890642561778,1.00618725230911,0.997526483260894,"costly activation","XM_022484027.1","LOC111134716","crg:105321103","GO:0003674",1024
"296"," ras-related protein Rab-23-like","rna-XM_069261526.1",11.2918360250363,11.351418517227,11.3431793688641,11.367023111381,1.00527659913398,0.996842097307411,"costly activation","XM_022460234.1","LOC111119767","crg:105340313","GO:0003924;GO:0043167",261
"297"," ras-related protein Rab-35-like","rna-XM_069255868.1",11.684648394741,11.7561054377232,11.8675790123969,11.5546648590477,1.00611546368947,0.967714832043655,"costly activation","XM_022489284.1","LOC111137695","crg:105338622","GO:0003924;GO:0043167",254
"298"," ras-related protein Rab-8A-like","rna-XM_069245651.1",12.1034866425569,12.2035688729749,12.2182105381356,12.2082851112106,1.00826887601678,0.990993252640076,"costly activation","XM_022450973.1","LOC111113034","crg:105329694","GO:0003924;GO:0043167",218
"299"," receptor-type tyrosine-protein phosphatase T-like","rna-XM_069269687.1",11.6285009788067,11.7266739916448,11.9548428732063,12.028165924299,1.00844244782858,0.997710218107229,"costly activation","XM_022450723.1","LOC111112870","crg:105333022","GO:0006464;GO:0006520;GO:0016791",1220
"300"," repressor of yield of DENV protein homolog","rna-XM_069282408.1",11.6623983307594,11.7971807366324,11.740572716792,11.7759333782461,1.01155700586196,0.991552456900235,"costly activation","XM_022472969.1","LOC111127737","crg:105334612","",258
"301"," reticulophagy regulator 3-like","rna-XM_069255773.1",11.8300902733338,11.9315211973897,11.8552113635172,11.9137470957302,1.00857397718127,0.996394489198755,"costly activation","XM_022447661.1","LOC111110977","crg:105339525","",446
"302"," rho-related GTP-binding protein RhoU-like","rna-XM_069261121.1",12.2445593546379,12.4082871375083,12.3615176893142,12.429137780011,1.01337147202511,0.992202994846322,"costly activation","XM_022476327.1","LOC111129843","crg:105335424","GO:0003924;GO:0005622;GO:0007165;GO:0043167",263
"303"," rho-related protein racA-like","rna-XM_069265844.1",11.3765192849667,11.6083413647053,11.4679066557032,11.5968490717439,1.02037724139798,0.991048919194966,"costly activation","XM_022453020.1","LOC111114627","crg:109617077","GO:0003924;GO:0005622;GO:0007165;GO:0043167",593
"304"," rho guanine nucleotide exchange factor 12-like","rna-XM_069259186.1",12.0341181025832,12.1628058243037,12.2439251625081,12.2886461802378,1.01069357310802,0.993033431028142,"costly activation","XM_022467258.1","LOC111124406","crg:105330610","GO:0003674",154
"305"," rhophilin-2-like","rna-XM_069258088.1",11.6336153429371,11.6902263995147,11.6547297636503,11.6612258597168,1.00486616197191,0.995712082253775,"costly activation","XM_022486773.1","LOC111136139","crg:105329400","GO:0003674;GO:0007165",663
"306"," ribosomal protein S6 kinase beta-1-like","rna-XM_069279943.1",11.9229163555485,11.9544303186657,11.9457864618549,11.9587314129495,1.0026431421791,0.998444610531368,"costly activation","XM_022485346.1","LOC111135361","crg:105324844","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167",489
"307"," RNA-binding protein lark-like","rna-XR_011207963.1",11.3635888475561,11.486922275215,11.3934619007314,11.4714121609888,1.0108533870165,0.996031352196889,"costly activation","XR_002639109.1","LOC111131771","crg:105326739","GO:0043167",233
"308"," RNA polymerase I-specific transcription initiation factor RRN3-like","rna-XM_069267791.1",11.7534444681137,11.8040053384975,11.7689228097191,11.7923830023822,1.00430179174462,0.997701497796927,"costly activation","XM_022457742.1","LOC111118336","crg:105342052","",586
"309"," S-adenosylmethionine synthase-like","rna-XM_069267464.1",13.1229176633286,13.1954862836153,13.2754260063399,13.0995654740611,1.00552991508051,0.981326276411849,"costly activation","XM_022462112.1","LOC111121023","crg:105340424","GO:0006520;GO:0006790;GO:0009058;GO:0016765;GO:0043167;GO:0051186",411
"310"," sal-like protein 3","rna-XM_069257925.1",11.3120787711625,11.79045816476,11.478623472751,11.4668676882377,1.04228925587197,0.958443971794801,"costly activation","XM_022485209.1","LOC111135279","crg:105343715","GO:0003674",1404
"311"," SAM pointed domain-containing Ets transcription factor-like","rna-XM_069276146.1",12.5118999929901,12.8925757016499,12.861537106003,13.1016329538064,1.03042509202225,0.988589805524829,"costly activation","XM_022446630.1","LOC111110225","crg:105339786","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",418
"312"," secreted frizzled-related protein 5-like","rna-XM_069275807.1",11.6607076942145,11.8703231996713,11.6998752165434,11.7303531674673,1.01797622502456,0.984900193350791,"costly activation","XM_022481586.1","LOC111133318","crg:105349010","GO:0003674",378
"313"," sequestosome-1-like","rna-XM_069273404.1",12.9513587208068,13.0911954333185,12.9567330533669,13.0586585205616,1.01079706890421,0.997100835958975,"costly activation","XM_022471979.1","LOC111127007","crg:105345634","GO:0043167",444
"314"," serine/threonine-protein kinase MRCK alpha-like","rna-XM_069261753.1",12.3335524857397,12.3609249964603,12.308492359042,12.3087150222093,1.00221935332519,0.997803611443461,"costly activation","XM_022473499.1","LOC111128082","crg:105319045","GO:0006464;GO:0006520;GO:0007010;GO:0007165;GO:0016301;GO:0043167",1825
"315"," serine/threonine-protein kinase pim-3-like","rna-XM_069244984.1",12.6426941565299,12.8742641476137,12.8232842363599,12.9984938510121,1.0183165066098,0.995430585423029,"costly activation","XM_022443471.1","LOC111107995","crg:105326887","GO:0006464;GO:0006520;GO:0008219;GO:0016301;GO:0043167",319
"316"," serine/threonine-protein kinase PLK1-like","rna-XM_069269918.1",12.27131759371,12.3353448933269,12.3251233562034,12.3296477889071,1.00521763854027,0.995174628759948,"costly activation","XM_022460482.1","LOC111119907","crg:105340555","GO:0006464;GO:0016301;GO:0043167",668
"317"," serine/threonine-protein kinase RIO1-like","rna-XM_069269884.1",11.5885241680816,11.6201538597814,11.6235459872035,11.6344614917766,1.0027293977422,0.998214561023646,"costly activation","XM_022463204.1","LOC111121773","crg:105338786","GO:0005777;GO:0006520;GO:0016301;GO:0043167",861
"318"," serine/threonine-protein kinase RIO2-like","rna-XM_069282149.1",11.4210855676014,11.446531280164,11.4447831969123,11.4574002452684,1.0022279591911,0.99887697077659,"costly activation","XM_022473802.1","LOC111128265","crg:105319368;crg:105344343","GO:0006464;GO:0006520;GO:0016301;GO:0043167",515
"319"," serine/threonine-protein phosphatase 4 regulatory subunit 1-like","rna-XM_069256475.1",11.7559442732006,11.9641870873966,11.8878602357992,11.8614828987722,1.01771383134834,0.980414260639701,"costly activation","XM_022485393.1","LOC111135380","crg:105331825","GO:0005622;GO:0007165;GO:0030234;GO:0032991",1024
"320"," serine/threonine-protein phosphatase 4 regulatory subunit 2-A-like","rna-XM_069286341.1",11.9276504234638,11.9280452191646,11.9231228217086,11.9152903568764,1.00003309920117,0.999310009760504,"costly activation","XM_022444172.1","LOC111108356","crg:105344568","GO:0005622;GO:0030234;GO:0032991",552
"321"," signal recognition particle receptor subunit alpha-like","rna-XM_069259267.1",11.6413566953886,11.8150216757503,11.7118237326894,11.8128225975382,1.01491793309885,0.99379825092412,"costly activation","XM_022471937.1","LOC111126975","crg:105325007","GO:0003924;GO:0005737;GO:0005783;GO:0006605;GO:0032991;GO:0043167",642
"322"," sine oculis-binding protein homolog","rna-XM_069248461.1",11.3697602394459,11.6722839912724,11.7162834232553,11.7929787898943,1.0266077512151,0.980458259657152,"costly activation","XM_022438609.1","LOC111104591","crg:105344602","",763
"323"," sodium- and chloride-dependent GABA transporter 1-like","rna-XM_069274654.1",12.0081467609362,12.1504472837077,11.9621102554251,12.073006406134,1.01185033174598,0.997450498364561,"costly activation","XM_022471619.1","LOC111126767","crg:105333539","GO:0005575;GO:0022857",661
