"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"400"," protein UXT-like","rna-XM_069245167.1",11.2879896327878,11.3422680704442,11.2764713147787,11.3031736652292,1.0048085123589,0.997571137271798,"costly activation","XM_022440949.1","LOC111106318","crg:105328533","GO:0005622;GO:0006457;GO:0009058;GO:0032991;GO:0034641;GO:0051082",170
"401"," protein Wnt-8b-like","rna-XM_069266807.1",11.3171810644289,11.7764795579222,11.7105344173762,11.7614000824801,1.04058417824001,0.96517283549226,"costly activation","XM_022462555.1","LOC111121327","crg:105317364","GO:0003674;GO:0005576;GO:0007165;GO:0007267;GO:0048856",353
"402"," protein wos2-like","rna-XM_069255073.1",12.1282268186497,12.1802252744317,12.2212461239,12.175629223793,1.00428739143484,0.992014256651562,"costly activation","XM_022451736.1","LOC111113446","crg:105336957","",186
"403"," protein YIF1B-B-like","rna-XM_069260361.1",11.6567691116586,11.7278267768937,11.7337417131356,11.7332202826943,1.00609582848853,0.99389693619394,"costly activation","XM_022473090.1","LOC111127827","crg:105320099","",322
"404"," protein YIPF6-like","rna-XM_069275318.1",11.5037774570456,11.5641577049167,11.5343191919244,11.5455547280619,1.00524873226177,0.995747683179766,"costly activation","XM_022472459.1","LOC111127329","crg:105321965","GO:0005575",228
"405"," protein yippee-like 1","rna-XM_069279232.1",11.526455240036,11.7051193264575,11.7890681635933,11.9281810522725,1.01550034964791,0.996356288985484,"costly activation","XM_022484286.1","LOC111134841","crg:105343970","",115
"406"," protein zer-1 homolog","rna-XM_069264211.1",11.2941458208496,11.3879782778972,11.3564601804984,11.3935209706887,1.00830806140951,0.994996914922388,"costly activation","XM_022472531.1","LOC111127376","crg:105347578","GO:0005622;GO:0032991",758
"407"," protein zer-1 homolog","rna-XM_069280935.1",11.3488943937816,11.5353101623862,11.4239416353314,11.4785825773362,1.0164258968439,0.988545277309278,"costly activation","XM_022472531.1","LOC111127376","crg:105347578","GO:0005622;GO:0032991",758
"408"," PTB domain-containing engulfment adapter protein 1-like","rna-XM_069263601.1",11.6820392720095,12.0635172498312,12.0341343853104,12.1997176876932,1.03265508435122,0.981701910581921,"costly activation","XM_022486977.1","LOC111136229","crg:105322767","GO:0003674",463
"409"," putative transcription factor p65 homolog","rna-XM_069259901.1",11.994253121151,12.2758345943893,12.2663072919987,12.3546490365759,1.02347636575568,0.984098917523622,"costly activation","XM_022476749.1","LOC111130067","crg:105319044","GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0009058;GO:0032991;GO:0034641",614
"410"," pyridoxal 5'-phosphate synthase subunit PdxT-like","rna-XM_069276007.1",11.3908115932448,11.4840788038821,11.5192526936654,11.5899927911414,1.00818793374588,0.997969721869225,"costly activation","XM_022448367.1","LOC111111394","crg:105317985","GO:0006520;GO:0009058;GO:0016810;GO:0034641;GO:0051186",233
"411"," quinone oxidoreductase-like","rna-XM_069265650.1",11.476722581006,11.7490117174144,11.7613933213013,11.391562957154,1.02372533922351,0.946108812784989,"costly activation","XM_022467336.1","LOC111124472","crg:105323154","GO:0016491",349
"412"," rab-like protein 3","rna-XM_069278090.1",11.2927731302319,11.3680128087298,11.3915317509118,11.2918425565887,1.00666263969268,0.984688210456086,"costly activation","XM_022438235.1","LOC111104342","crg:105319566","",227
"413"," ragulator complex protein LAMTOR5 homolog","rna-XM_069245300.1",11.5532489986909,11.572369840878,11.5648088910713,11.5346134597059,1.00165501861764,0.995741054629642,"costly activation","XM_022446339.1","LOC111110025","crg:105319930","GO:0005768;GO:0008219;GO:0032991;GO:0044403",90
"414"," ral guanine nucleotide dissociation stimulator-like","rna-XM_069265939.1",11.8832263608485,12.0370398591543,11.9829086816079,12.0895471379248,1.01294374891423,0.996007146544937,"costly activation","XM_022470267.1","LOC111125960","crg:105335724","GO:0005622;GO:0007165;GO:0019899",704
"415"," ranBP-type and C3HC4-type zinc finger-containing protein 1-like","rna-XM_069256648.1",11.7719454607399,11.8447814574746,11.7456238732323,11.7890642561778,1.00618725230911,0.997526483260894,"costly activation","XM_022484027.1","LOC111134716","crg:105321103","GO:0003674",1024
"416"," ras-like GTP-binding protein RHO","rna-XM_069285912.1",11.8774897190254,11.9453585313882,11.9353939514868,11.9755381699452,1.00571407039436,0.997662744706032,"costly activation","XM_022440571.1","LOC111106049","crg:105342780","GO:0003924;GO:0005622;GO:0007165;GO:0043167",320
"417"," ras-related protein Rab-23-like","rna-XM_069261526.1",11.2918360250363,11.351418517227,11.3431793688641,11.367023111381,1.00527659913398,0.996842097307411,"costly activation","XM_022460234.1","LOC111119767","crg:105340313","GO:0003924;GO:0043167",261
"418"," ras-related protein Rab-35-like","rna-XM_069255868.1",11.684648394741,11.7561054377232,11.8675790123969,11.5546648590477,1.00611546368947,0.967714832043655,"costly activation","XM_022489284.1","LOC111137695","crg:105338622","GO:0003924;GO:0043167",254
"419"," ras-related protein Rab-8A-like","rna-XM_069245651.1",12.1034866425569,12.2035688729749,12.2182105381356,12.2082851112106,1.00826887601678,0.990993252640076,"costly activation","XM_022450973.1","LOC111113034","crg:105329694","GO:0003924;GO:0043167",218
"420"," receptor-type tyrosine-protein phosphatase T-like","rna-XM_069269687.1",11.6285009788067,11.7266739916448,11.9548428732063,12.028165924299,1.00844244782858,0.997710218107229,"costly activation","XM_022450723.1","LOC111112870","crg:105333022","GO:0006464;GO:0006520;GO:0016791",1220
"421"," repressor of yield of DENV protein homolog","rna-XM_069282408.1",11.6623983307594,11.7971807366324,11.740572716792,11.7759333782461,1.01155700586196,0.991552456900235,"costly activation","XM_022472969.1","LOC111127737","crg:105334612","",258
"422"," reticulophagy regulator 3-like","rna-XM_069255773.1",11.8300902733338,11.9315211973897,11.8552113635172,11.9137470957302,1.00857397718127,0.996394489198755,"costly activation","XM_022447661.1","LOC111110977","crg:105339525","",446
"423"," retinoic acid receptor RXR-alpha-B-like","rna-XM_069259646.1",11.5151744248937,11.6716574734662,11.700257316632,11.6240567981175,1.01358929033973,0.980167497695418,"costly activation","XM_022467526.1","LOC111124564","crg:105334365","GO:0003677;GO:0003700;GO:0005634;GO:0007165;GO:0009058;GO:0032991;GO:0034641;GO:0043167",470
"424"," rho-related GTP-binding protein RhoU-like","rna-XM_069261121.1",12.2445593546379,12.4082871375083,12.3615176893142,12.429137780011,1.01337147202511,0.992202994846322,"costly activation","XM_022476327.1","LOC111129843","crg:105335424","GO:0003924;GO:0005622;GO:0007165;GO:0043167",263
"425"," rho-related protein racA-like","rna-XM_069265844.1",11.3765192849667,11.6083413647053,11.4679066557032,11.5968490717439,1.02037724139798,0.991048919194966,"costly activation","XM_022453020.1","LOC111114627","crg:109617077","GO:0003924;GO:0005622;GO:0007165;GO:0043167",593
"426"," rho guanine nucleotide exchange factor 12-like","rna-XM_069259186.1",12.0341181025832,12.1628058243037,12.2439251625081,12.2886461802378,1.01069357310802,0.993033431028142,"costly activation","XM_022467258.1","LOC111124406","crg:105330610","GO:0003674",154
"427"," rhophilin-2-like","rna-XM_069258088.1",11.6336153429371,11.6902263995147,11.6547297636503,11.6612258597168,1.00486616197191,0.995712082253775,"costly activation","XM_022486773.1","LOC111136139","crg:105329400","GO:0003674;GO:0007165",663
"428"," ribosomal protein S6 kinase beta-1-like","rna-XM_069279943.1",11.9229163555485,11.9544303186657,11.9457864618549,11.9587314129495,1.0026431421791,0.998444610531368,"costly activation","XM_022485346.1","LOC111135361","crg:105324844","GO:0006464;GO:0006520;GO:0007165;GO:0016301;GO:0043167",489
"429"," ribosomal RNA small subunit methyltransferase NEP1-like","rna-XM_069278394.1",11.3894867071488,11.3963031765716,11.3916776722627,11.3739293849453,1.00059848785095,0.997844797314912,"costly activation","XM_022490021.1","LOC111138173","crg:105322332","GO:0008168",227
"430"," RNA-binding motif, single-stranded-interacting protein 3-like","rna-XM_069255270.1",11.5596199789608,11.9267272099471,11.7327366435951,11.8248549540664,1.03175772487802,0.976829508851424,"costly activation","XM_022450124.1","LOC111112585","crg:105324191","GO:0003723",397
"431"," RNA-binding protein 25-like","rna-XM_069266649.1",11.8163307280122,11.8807829633067,11.8598196500561,11.8556655641077,1.00545450502174,0.99422671983953,"costly activation","XM_022434018.1","LOC111101471","crg:105346577","GO:0005575;GO:0016192",226
"432"," RNA-binding protein lark-like","rna-XR_011207963.1",11.3635888475561,11.486922275215,11.3934619007314,11.4714121609888,1.0108533870165,0.996031352196889,"costly activation","XR_002639109.1","LOC111131771","crg:105326739","GO:0043167",233
"433"," RNA-binding protein Musashi homolog Rbp6-like","rna-XM_069279611.1",12.000314791854,12.7957938397618,12.578607475054,12.8709259745957,1.06628818174402,0.959627382759443,"costly activation","XM_022485497.1","LOC111135433","crg:105336239","GO:0003723",429
"434"," RNA exonuclease 5-like","rna-XM_069267218.1",11.5176023375296,11.553590042761,11.5514021829672,11.5153183472724,1.00312458306658,0.993771117204799,"costly activation","XM_022461944.1","LOC111120909","crg:105340307","GO:0003674",605
"435"," RNA polymerase I-specific transcription initiation factor RRN3-like","rna-XM_069267791.1",11.7534444681137,11.8040053384975,11.7689228097191,11.7923830023822,1.00430179174462,0.997701497796927,"costly activation","XM_022457742.1","LOC111118336","crg:105342052","",586
"436"," S-adenosylmethionine synthase-like","rna-XM_069267464.1",13.1229176633286,13.1954862836153,13.2754260063399,13.0995654740611,1.00552991508051,0.981326276411849,"costly activation","XM_022462112.1","LOC111121023","crg:105340424","GO:0006520;GO:0006790;GO:0009058;GO:0016765;GO:0043167;GO:0051186",411
"437"," SAGA-associated factor 29-like","rna-XM_069278831.1",11.546014779414,11.6063903779465,11.5385293255996,11.5547153814859,1.00522912881076,0.996193558829381,"costly activation","XM_022485544.1","LOC111135452","crg:105343964","GO:0005654;GO:0032991",313
"438"," sal-like protein 3","rna-XM_069257925.1",11.3120787711625,11.79045816476,11.478623472751,11.4668676882377,1.04228925587197,0.958443971794801,"costly activation","XM_022485209.1","LOC111135279","crg:105343715","GO:0003674",1404
"439"," SAM pointed domain-containing Ets transcription factor-like","rna-XM_069276146.1",12.5118999929901,12.8925757016499,12.861537106003,13.1016329538064,1.03042509202225,0.988589805524829,"costly activation","XM_022446630.1","LOC111110225","crg:105339786","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",418
"440"," secreted frizzled-related protein 5-like","rna-XM_069275807.1",11.6607076942145,11.8703231996713,11.6998752165434,11.7303531674673,1.01797622502456,0.984900193350791,"costly activation","XM_022481586.1","LOC111133318","crg:105349010","GO:0003674",378
"441"," sequestosome-1-like","rna-XM_069273404.1",12.9513587208068,13.0911954333185,12.9567330533669,13.0586585205616,1.01079706890421,0.997100835958975,"costly activation","XM_022471979.1","LOC111127007","crg:105345634","GO:0043167",444
"442"," serine/threonine-protein kinase MRCK alpha-like","rna-XM_069261753.1",12.3335524857397,12.3609249964603,12.308492359042,12.3087150222093,1.00221935332519,0.997803611443461,"costly activation","XM_022473499.1","LOC111128082","crg:105319045","GO:0006464;GO:0006520;GO:0007010;GO:0007165;GO:0016301;GO:0043167",1825
"443"," serine/threonine-protein kinase pim-3-like","rna-XM_069244984.1",12.6426941565299,12.8742641476137,12.8232842363599,12.9984938510121,1.0183165066098,0.995430585423029,"costly activation","XM_022443471.1","LOC111107995","crg:105326887","GO:0006464;GO:0006520;GO:0008219;GO:0016301;GO:0043167",319
"444"," serine/threonine-protein kinase PLK1-like","rna-XM_069269918.1",12.27131759371,12.3353448933269,12.3251233562034,12.3296477889071,1.00521763854027,0.995174628759948,"costly activation","XM_022460482.1","LOC111119907","crg:105340555","GO:0006464;GO:0016301;GO:0043167",668
"445"," serine/threonine-protein kinase PLK1-like","rna-XM_069277269.1",11.6386662444188,11.8488302778681,11.8440998348807,11.8610796417246,1.01805739841969,0.98367106849451,"costly activation","XM_022436772.1","LOC111103474","crg:105341494","GO:0006464;GO:0016301;GO:0043167",595
"446"," serine/threonine-protein kinase RIO1-like","rna-XM_069269884.1",11.5885241680816,11.6201538597814,11.6235459872035,11.6344614917766,1.0027293977422,0.998214561023646,"costly activation","XM_022463204.1","LOC111121773","crg:105338786","GO:0005777;GO:0006520;GO:0016301;GO:0043167",861
"447"," serine/threonine-protein kinase RIO2-like","rna-XM_069282149.1",11.4210855676014,11.446531280164,11.4447831969123,11.4574002452684,1.0022279591911,0.99887697077659,"costly activation","XM_022473802.1","LOC111128265","crg:105319368;crg:105344343","GO:0006464;GO:0006520;GO:0016301;GO:0043167",515
"448"," serine/threonine-protein phosphatase 4 catalytic subunit","rna-XM_069279445.1",11.4203377495587,11.7725414848748,11.7264893532563,11.6961428917086,1.03084004545572,0.967572174521408,"costly activation","XM_022485782.1","LOC111135584","crg:105322489;crg:105331011","GO:0003674",305
"449"," serine/threonine-protein phosphatase 4 regulatory subunit 1-like","rna-XM_069256475.1",11.7559442732006,11.9641870873966,11.8878602357992,11.8614828987722,1.01771383134834,0.980414260639701,"costly activation","XM_022485393.1","LOC111135380","crg:105331825","GO:0005622;GO:0007165;GO:0030234;GO:0032991",1024
"450"," serine/threonine-protein phosphatase 4 regulatory subunit 2-A-like","rna-XM_069286341.1",11.9276504234638,11.9280452191646,11.9231228217086,11.9152903568764,1.00003309920117,0.999310009760504,"costly activation","XM_022444172.1","LOC111108356","crg:105344568","GO:0005622;GO:0030234;GO:0032991",552
"451"," SH3 domain-containing kinase-binding protein 1-like","rna-XM_069273025.1",11.5651199220529,11.9867555603861,11.675149736753,11.691108422605,1.0364575241048,0.966143686715628,"costly activation","XM_022438007.1","LOC111104190","crg:105340479","GO:0003674",629
"452"," SHC-transforming protein 1-like","rna-XM_069281549.1",11.7828300863044,11.8710738473553,12.2128939336414,12.1812958541882,1.00748918217479,0.989998449184348,"costly activation","XM_022477104.1","LOC111130271","crg:105331060","GO:0003674;GO:0007165",516
"453"," signal recognition particle receptor subunit alpha-like","rna-XM_069259267.1",11.6413566953886,11.8150216757503,11.7118237326894,11.8128225975382,1.01491793309885,0.99379825092412,"costly activation","XM_022471937.1","LOC111126975","crg:105325007","GO:0003924;GO:0005737;GO:0005783;GO:0006605;GO:0032991;GO:0043167",642
"454"," sine oculis-binding protein homolog","rna-XM_069248461.1",11.3697602394459,11.6722839912724,11.7162834232553,11.7929787898943,1.0266077512151,0.980458259657152,"costly activation","XM_022438609.1","LOC111104591","crg:105344602","",763
"455"," Sjoegren syndrome/scleroderma autoantigen 1 homolog","rna-XM_069259337.1",11.7426845064711,11.7712867438431,11.7372113123399,11.7641084111756,1.00243574945373,0.999856209762601,"costly activation","XM_022478241.1","LOC111130944","crg:105337766","",208
"456"," sodium- and chloride-dependent GABA transporter 1-like","rna-XM_069274654.1",12.0081467609362,12.1504472837077,11.9621102554251,12.073006406134,1.01185033174598,0.997450498364561,"costly activation","XM_022471619.1","LOC111126767","crg:105333539","GO:0005575;GO:0022857",661
"457"," sodium-dependent phosphate transport protein 2B-like","rna-XM_069260518.1",12.9987119596782,13.3236370031991,13.1432606231326,13.4396032897798,1.02499671079172,0.997610147076136,"costly activation","XM_022477666.1","LOC111130519","crg:105341344","GO:0005575;GO:0022857",603
"458"," sodium-dependent proline transporter-like","rna-XM_069285751.1",11.7959590177592,11.8726877876482,11.9257018646888,11.8679247146853,1.00650466568877,0.988723922545826,"costly activation","XM_022443787.1","LOC111108163","crg:105321421","GO:0005575;GO:0022857",822
"459"," sodium/glucose cotransporter 4-like","rna-XM_069273429.1",11.8950522549783,12.1013722888294,12.0097396934904,12.0741265692852,1.0173450296332,0.988220507606406,"costly activation","XM_022457883.1","LOC111118412","crg:105324852;crg:105324853","GO:0005575;GO:0022857",654
"460"," solute carrier family 23 member 1-like","rna-XM_069247553.1",11.3542117933051,11.7101552816755,11.4865368922063,11.8113458283216,1.03134902667398,0.997021699896946,"costly activation","XM_022472561.1","LOC111127402","crg:105317954;crg:105317952","GO:0005575;GO:0022857",612
"461"," solute carrier family 25 member 38-like","rna-XM_069268918.1",12.3775096463692,12.6846297275162,12.5137247467322,12.7539341005864,1.02481275231622,0.994518920208645,"costly activation","XM_022462809.1","LOC111121504","crg:105325582;crg:105347242","GO:0022857",286
"462"," solute carrier family 25 member 40-like","rna-XM_069263505.1",11.5108554632513,11.5250641265689,11.5802538493879,11.5505701443721,1.00123437075228,0.996207007724345,"costly activation","XM_022454545.1","LOC111115710","crg:105328322","GO:0022857",344
"463"," solute carrier family 46 member 3-like","rna-XM_069260095.1",11.2799086174998,11.4696254907251,11.3252318050062,11.3072381760194,1.01681900799541,0.98189666327844,"costly activation","XM_022474556.1","LOC111128741","crg:105349025","GO:0005575;GO:0055085",476
"464"," soma ferritin-like","rna-XM_069252893.1",11.3950143057708,11.4715713199066,11.4615323640226,11.517416048393,1.00671846582036,0.998169592003838,"costly activation","XM_022438331.1","LOC111104407","crg:105332180","GO:0006810;GO:0042592;GO:0043167",171
"465"," soma ferritin-like","rna-XM_069277014.1",11.6638246555939,11.7065090281608,11.6786274601954,11.7080973360675,1.00365955197606,0.99886799300333,"costly activation","XM_022438331.1","LOC111104407","crg:105332180","GO:0006810;GO:0042592;GO:0043167",171
"466"," spectrin beta chain-like","rna-XM_069260861.1",12.0212638806183,12.535212658738,12.0374044830668,12.3477762676952,1.04275330640968,0.983726390013205,"costly activation","XM_022477682.1","LOC111130534","crg:105340614;crg:105323682","GO:0003674",2463
"467"," sperm-associated antigen 17-like","rna-XM_069274518.1",12.1228735608239,12.224573287771,12.3675392989072,12.1951143165416,1.00838907759261,0.977854961680488,"costly activation","XM_022436602.1","LOC111103375","crg:105348450","",2293
"468"," sperm-associated antigen 7 homolog","rna-XM_069249307.1",11.6436745852454,11.6781975460126,11.6675230871796,11.6643222690188,1.00296495410572,0.99677028614358,"costly activation","XM_022487893.1","LOC111136786","crg:105346117","GO:0003674",236
"469"," spermatogenesis-associated protein 6-like","rna-XM_069271222.1",11.4282663106618,11.4808409607731,11.432645381295,11.3811036207058,1.0046004047055,0.990933010142257,"costly activation","XM_022463253.1","LOC111121822","crg:105341244","",511
"470"," splicing factor U2AF 50 kDa subunit-like","rna-XM_069267643.1",11.8727583667983,11.9440977997196,11.821917680221,11.8728922708708,1.00600866544381,0.998313340689379,"costly activation","XM_022458053.1","LOC111118539","crg:105335780","GO:0003723;GO:0005634;GO:0006397",446
"471"," splicing regulatory glutamine/lysine-rich protein 1-like","rna-XM_069270261.1",11.3181220528384,11.6105377177286,11.4773321338996,11.4783025068731,1.02583605862572,0.974897049583496,"costly activation","XM_022460071.1","LOC111119664","crg:105335098","GO:0003674",726
"472"," spondin-1-like","rna-XM_069269504.1",11.7403551226198,11.8736852266199,11.8694950934634,11.9763521170283,1.01135656482343,0.997672526843875,"costly activation","XM_022438768.1","LOC111104689","crg:105330619","GO:0030234",874
"473"," SPRY domain-containing protein 3-like","rna-XM_069276377.1",11.9102057371274,12.1491511113397,12.2120422009692,12.1938813306879,1.02006223733545,0.978874460225639,"costly activation","XM_022430682.1","LOC111099343","crg:105339972","GO:0003674",442
"474"," sterol regulatory element-binding protein 1-like","rna-XM_069273402.1",12.9359118796789,13.2488834461387,12.7676791615783,13.0241593682509,1.02419400884691,0.995991219883484,"costly activation","XM_022468925.1","LOC111125304","crg:105345607","GO:0003674;GO:0009058;GO:0034641",1105
"475"," striatin-3-like","rna-XM_069260050.1",11.955061689126,12.265760387806,12.2072458193885,12.2647301326628,1.0259888829317,0.979259179981951,"costly activation","XM_022474605.1","LOC111128768","crg:105332232","GO:0003674",806
"476"," sulfotransferase family cytosolic 1B member 1-like","rna-XM_069246605.1",11.4052437386501,11.4675676463914,11.4367394776024,11.4539123224825,1.00546449590815,0.996058592658376,"costly activation","XM_022483208.1","LOC111134301","crg:105343440","GO:0003674",331
"477"," suppressor of cytokine signaling 2-like","rna-XM_069267757.1",12.6553244735345,12.9943447508493,12.7617406060894,12.9057326048722,1.0267887463513,0.984898893619671,"costly activation","XM_022457159.1","LOC111117924","crg:105334011","GO:0005737;GO:0007165;GO:0030674;GO:0040007",273
"478"," synapse-associated protein 1-like","rna-XM_069285620.1",11.5149849217626,11.672931938195,11.7258368174692,11.7688043920447,1.0137166498702,0.990083718666952,"costly activation","XM_022436191.1","LOC111103144","crg:105334212","",391
"479"," synaptosomal-associated protein 47-like","rna-XM_069255193.1",11.2743147435074,11.4186046442864,11.2765296800506,11.3301077874223,1.01279810827191,0.992054868344418,"costly activation","XM_022448101.1","LOC111111243","crg:105320644","",438
"480"," synaptotagmin-1-like","rna-XM_069270764.1",11.5508223145938,12.0359815457398,11.9965463500545,11.8425220522154,1.04200213785066,0.947369406314262,"costly activation","XM_022436591.1","LOC111103370","crg:105334059","GO:0006810;GO:0007267;GO:0008289;GO:0031410;GO:0043167",433
"481"," synaptotagmin-15-like","rna-XM_069269180.1",11.3414089551401,11.506975328818,11.4660854763159,11.6031934001952,1.01459839551971,0.997397292299645,"costly activation","XM_022460273.1","LOC111119786","crg:105346102","GO:0005575",419
"482"," syntaxin-binding protein 1-like","rna-XM_069263885.1",11.8532184290333,12.085160258262,12.0666418527111,12.025014239988,1.01956783557288,0.977424116352657,"costly activation","XM_022468752.1","LOC111125205","crg:105337549","GO:0016192",616
"483"," T-box transcription factor TBX20-like","rna-XM_069257569.1",11.9703808220912,12.1782050481853,12.0336338713877,12.1291767485739,1.01736153838236,0.990738901527446,"costly activation","XM_022486905.1","LOC111136216","crg:105341726","GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",422
"484"," T-box transcription factor TBX20-like","rna-XM_069257570.1",12.0771376528852,12.2366818609341,12.138905867901,12.1284546522692,1.01321043219299,0.986112064927055,"costly activation","XM_022489454.1","LOC111137803","crg:105341727","GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",481
"485"," target of rapamycin complex subunit lst8-like","rna-XM_069269395.1",11.9097971322295,11.9796862899531,11.9098235337205,11.9379250491074,1.00586820723709,0.996511786400723,"costly activation","XM_022461739.1","LOC111120776","crg:105338320","GO:0003674;GO:0005622;GO:0007165;GO:0032991",317
"486"," TATA box-binding protein-associated factor RNA polymerase I subunit A-like","rna-XM_069259359.1",11.3468652823921,11.4546209635274,11.2780323073019,11.2883998458212,1.00949651542109,0.991503440668338,"costly activation","XM_022477989.1","LOC111130760","crg:105324679","",328
"487"," TBC1 domain family member 10A-like","rna-XM_069279809.1",11.5408096854214,11.6194319566412,11.4673862483207,11.288152353189,1.00681254377838,0.977709429601739,"costly activation","XM_022487655.1","LOC111136648","crg:105344720","",382
"488"," TBC1 domain family member 15-like","rna-XM_069245978.1",11.9855624689676,12.060397773607,11.98835326382,12.0396264137863,1.00624378745955,0.998045330584968,"costly activation","XM_022437591.1","LOC111103945","crg:105343202","",653
"489"," testicular haploid expressed gene protein-like","rna-XM_069283348.1",11.2662359789044,11.3557029577208,11.3059090630438,11.3892112660805,1.00794115967248,0.999431379279843,"costly activation","XM_022485726.1","LOC111135563","crg:105337429","",356
"490"," tether containing UBX domain for GLUT4-like","rna-XM_069268413.1",11.2830369572911,11.306141992817,11.4823915645884,11.4475291511839,1.00204776742409,0.994926458922309,"costly activation","XM_022460119.1","LOC111119693","crg:105343352","GO:0003674;GO:0007165",622
"491"," tetraspanin-13-like","rna-XM_069263507.1",11.7396279042002,11.7925828243279,11.8359555602939,11.767221380685,1.00451078352396,0.989728314469294,"costly activation","XM_022470548.1","LOC111126125","crg:105323107","GO:0005575",228
"492"," tetraspanin-18-like","rna-XM_069249368.1",12.0394220835566,12.2047521731386,12.1816113117232,12.3123836909237,1.01373239416598,0.997043434909286,"costly activation","XM_022475149.1","LOC111129071","crg:105324947","GO:0005575",272
"493"," tetraspanin-9-like","rna-XM_069278057.1",11.380398132796,11.6626085733218,11.4706251307135,11.4877062834032,1.02479794091847,0.977255204518208,"costly activation","XM_022489786.1","LOC111138026","crg:105322072","GO:0005575",232
"494"," tetratricopeptide repeat protein 24-like","rna-XM_069281274.1",11.617008992954,11.6771988598654,11.749098506499,11.7653979933925,1.00518118449834,0.996225667824302,"costly activation","XM_022483512.1","LOC111134473","crg:105348754","GO:0003674",835
"495"," tetratricopeptide repeat protein 30A-like","rna-XM_069267287.1",11.5683079339359,11.6734384143409,11.6114556565219,11.6838343183588,1.00908780099954,0.997171289750337,"costly activation","XM_022461792.1","LOC111120813","crg:105318631","GO:0003674",663
"496"," THAP domain-containing protein 4-like","rna-XM_069247529.1",11.5193696235988,11.5998745706986,11.5316731028218,11.5440824939066,1.00698865907861,0.99412848858476,"costly activation","XM_022432115.1","LOC111100348","crg:105340782","",163
"497"," THUMP domain-containing protein 1-like","rna-XM_069268450.1",11.2927439136159,11.333811265578,11.2959356534091,11.1970859313441,1.00363661411932,0.987657360783597,"costly activation","XM_022457767.1","LOC111118362","crg:105324550","GO:0003723;GO:0006399",443
"498"," titin-like","rna-XM_069252302.1",12.2568750836157,12.3597728450622,12.1701512316024,12.243362282432,1.00839510566474,0.997640327786083,"costly activation","XM_022466455.1","LOC111123831","crg:105342763;crg:105344167;crg:105342772;crg:105332629","GO:0006464;GO:0016301;GO:0043167",18037
"499"," titin homolog","rna-XM_069281493.1",11.2235001654327,11.6423786794896,11.3275979152428,11.5086331996257,1.03732155814877,0.979428009981207,"costly activation","XM_022437425.1","LOC111103866","crg:105336355;crg:105336356","GO:0005856;GO:0007010;GO:0008092;GO:0016887;GO:0032991;GO:0043167",1744
"500"," TRAF3-interacting protein 1-like","rna-XM_069263500.1",11.5917212191101,11.6130233730876,11.8210315878454,11.7852526714361,1.00183770413167,0.995144501909571,"costly activation","XM_022469841.1","LOC111125754","crg:105318851","GO:0005856;GO:0008092;GO:0032991",842
"501"," trafficking protein particle complex subunit 6B-like","rna-XM_069260521.1",11.3123074580677,11.3360644192464,11.377329983762,11.3014317286348,1.00210009861089,0.991247275344308,"costly activation","XM_022474397.1","LOC111128650","crg:105322974;crg:105341343","GO:0016192",166
"502"," transcription cofactor vestigial-like protein 4","rna-XM_069285492.1",11.7585272360825,11.9570246242314,11.9513383657139,11.9813140626057,1.01688114371499,0.985865606623952,"costly activation","XM_022443146.1","LOC111107792","crg:105328535","GO:0009058;GO:0034641",439
"503"," transcription elongation factor 1 homolog","rna-XM_069269829.1",11.8039411740732,11.8425201593066,11.8196922330235,11.8266882207216,1.00326831391858,0.997332297513989,"costly activation","XM_022458139.1","LOC111118595","crg:105334578","",83
"504"," transcription factor AP-4-like","rna-XM_069274980.1",11.9871686012559,12.0131893616594,12.0872315217659,12.0385524883807,1.00217071781244,0.993815396801789,"costly activation","XM_022470653.1","LOC111126194","crg:105334948","GO:0003674",350
"505"," transcription factor ETV7-like","rna-XM_069275947.1",11.4840406389586,11.6668799905929,11.758016366561,11.7267930473039,1.0159211689842,0.981714466019149,"costly activation","XM_022484468.1","LOC111134887","crg:105325515","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0030154;GO:0032991;GO:0034641",486
"506"," transcription factor MafK-like","rna-XM_069268026.1",12.5335425060515,12.7011053280771,12.6255440829542,12.7727768553341,1.01336915097584,0.998314876901699,"costly activation","XM_022459928.1","LOC111119599","crg:105331566","GO:0003677;GO:0003700;GO:0005634;GO:0009058;GO:0032991;GO:0034641",150
"507"," transcription factor Sox-2-like","rna-XM_069247356.1",13.0622835414543,13.1047157720678,13.1242920608389,13.09815530925,1.00324845425985,0.994777033341981,"costly activation","XM_022487522.1","LOC111136576","crg:105348069","GO:0003677;GO:0005634;GO:0009058;GO:0034641",327
