"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","Cvirginica_GeneID","Cgigas_KEGGID","Annotation_GO_ID","Cvirginica_length"
"223",NA,"evm.model.Contig415.34",10.4743386994115,10.5177765206885,10.5235569247704,10.5276045679805,1.00414707052383,0.996253095067822,"frontloaded",NA,NA,NA,NA,NA
"224",NA,"evm.model.Contig416.76",9.90908744584988,9.94094057470428,9.95482440190503,9.9510368718219,1.00321453706292,0.996416510384782,"frontloaded",NA,NA,NA,NA,NA
"225",NA,"evm.model.Contig42.23",10.1738903517984,10.5667748287153,10.3890530947345,10.4768792666639,1.03861693642565,0.970958288022255,"frontloaded",NA,NA,NA,NA,NA
"226",NA,"evm.model.Contig448.19",9.76859664353982,10.0257976484161,9.85918006507908,9.97332126366529,1.02632937096921,0.985626230537484,"frontloaded",NA,NA,NA,NA,NA
"227",NA,"evm.model.Contig466.50",9.63474439431027,9.83356650490213,9.76063746276123,9.84442897095321,1.02063595072738,0.988192346249903,"frontloaded",NA,NA,NA,NA,NA
"228",NA,"evm.model.Contig511.46",11.0518562476801,11.1537359979446,11.3095990164115,11.1172722236539,1.00921833834799,0.974015570534941,"frontloaded",NA,NA,NA,NA,NA
"229",NA,"evm.model.Contig58.8",9.69743283563195,9.94053876781403,9.98006473108074,10.0822894181496,1.02506910192652,0.985536376309911,"frontloaded",NA,NA,NA,NA,NA
"230",NA,"evm.model.Contig677.12",10.1842789772016,10.2328925251478,10.2337923882834,10.2324703943368,1.00477339122927,0.995120720200734,"frontloaded",NA,NA,NA,NA,NA
"231",NA,"evm.model.Contig679.23",9.8610530006258,9.95074013489271,9.91623391635778,9.89857493373352,1.00909508693049,0.989222123338596,"frontloaded",NA,NA,NA,NA,NA
"232",NA,"evm.model.Contig786.50",9.82022492396506,10.1561073196772,9.78943112237908,10.0337406043736,1.03420312653862,0.991059132521557,"frontloaded",NA,NA,NA,NA,NA
"233",NA,"evm.model.Contig928.20",9.87138338460417,9.98547278246636,10.1709636408067,10.1018810076027,1.01155758959176,0.981859923585245,"frontloaded",NA,NA,NA,NA,NA
"234",NA,"evm.model.Contig949.16",11.1694333050408,11.4665977047101,11.3117960758958,11.4485711673244,1.02660514562858,0.985862356638244,"frontloaded",NA,NA,NA,NA,NA
