"","Airradians.TranscriptID","Protein_name","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatioHigh","Frontloaded_criteria"
"334","evm.model.Contig723.16","uncharacterized",10.5010598304316,10.6361072772984,10.5995544147514,10.6706497096571,1.01286036352973,0.993925146541091,"frontloaded"
"335","evm.model.Contig727.10","putative ankyrin repeat protein RF_0381",9.78595154626295,9.95287254444834,9.95059283013713,10.0944579867621,1.01705720669025,0.997444334124044,"frontloaded"
"336","evm.model.Contig728.4","histone H1-delta-like",11.1415841147867,11.297849783876,11.2521966812765,11.1738905905046,1.01402544445021,0.979305620866676,"frontloaded"
"337","evm.model.Contig731.26.3","filamin-C-like",11.9891296451535,12.0773805467503,12.0394353102119,12.1204015465163,1.00736090977483,0.999368822139859,"frontloaded"
"338","evm.model.Contig731.27","X-ray radiation resistance-associated protein 1-like",10.6091757522723,10.6455412989184,10.6027412116885,10.6366354769262,1.00342774476502,0.999769789834931,"frontloaded"
"339","evm.model.Contig737.2","dynein heavy chain 5, axonemal-like",11.1870752305352,11.3066845678336,11.341369814142,11.4436485015575,1.01069174335861,0.998344155755667,"frontloaded"
"340","evm.model.Contig739.11","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like",10.6354881594513,10.808284347556,10.6971635409829,10.7969861551801,1.01624713276101,0.993195117089404,"frontloaded"
"341","evm.model.Contig739.19","anaphase-promoting complex subunit 10-like",9.98630423762698,10.0307297364402,10.040959192604,9.92735204220023,1.00444864263657,0.984306798523608,"frontloaded"
"342","evm.model.Contig74.168","succinate-semialdehyde dehydrogenase, mitochondrial-like",10.6533672391732,10.9286379122278,10.7626748291588,10.8435179679206,1.02583884201817,0.982134224522518,"frontloaded"
"343","evm.model.Contig74.30","terminal uridylyltransferase 4-like",10.4839944817124,10.6371443922342,10.5175845630782,10.6249929085317,1.01460797320993,0.995667578239749,"frontloaded"
"344","evm.model.Contig740.18","GTP-binding protein YPTC1-like",9.91198993563444,10.1253150154093,9.91618337782537,10.0028149407605,1.02152192255643,0.987483831154055,"frontloaded"
"345","evm.model.Contig740.41.2","EF-hand calcium-binding domain-containing protein 12-like",10.7843409560697,10.8323915561336,10.9290430302023,10.8606529720298,1.00445558984639,0.989334288406848,"frontloaded"
"346","evm.model.Contig743.22",NA,9.85981591133324,10.0012905380445,9.88142928248905,9.93466674977887,1.01434860731514,0.991165779666754,"frontloaded"
"347","evm.model.Contig765.20",NA,9.75565283203474,10.0283785505712,9.92757111917255,10.0113114765746,1.02795566050085,0.981010338475735,"frontloaded"
"348","evm.model.Contig765.62","advillin-like",10.0043060944805,10.2278198788935,10.0684270500919,9.97686439532341,1.02234175786928,0.969251187005607,"frontloaded"
"349","evm.model.Contig775.9","gamma-tubulin complex component 6-like",10.0192687859186,10.1939254451925,10.2099789044054,10.2191079749722,1.0174320764325,0.983745407041716,"frontloaded"
"350","evm.model.Contig780.23",NA,9.85522961559145,9.91248090053764,10.0272051623639,10.0515958832574,1.00580922892508,0.996642728789184,"frontloaded"
"351","evm.model.Contig783.23",NA,9.99647201553719,10.0251544140473,10.1514724581711,10.1706694415918,1.0028692521187,0.999024600629062,"frontloaded"
"352","evm.model.Contig786.50",NA,9.82022492396506,10.1561073196772,9.78943112237908,10.0337406043736,1.03420312653862,0.991059132521557,"frontloaded"
"353","evm.model.Contig79.151",NA,10.2589677450014,10.6390834944793,10.3359260542268,10.6252066401521,1.03705204645595,0.991259673543576,"frontloaded"
"354","evm.model.Contig79.156",NA,10.6847519328015,10.8270359708697,10.7720200764801,10.8278565223437,1.01331655044151,0.991973801115372,"frontloaded"
"355","evm.model.Contig79.190","leucine-rich repeat-containing protein 74B-like",11.5523306462752,11.6564483033022,11.7225821532165,11.7572227062192,1.00901269710978,0.993996438701249,"frontloaded"
"356","evm.model.Contig79.3","TNF receptor-associated factor 3-like",9.86629107257644,9.99278219909517,10.1886925868857,10.2321059642554,1.01282053464552,0.991548751887887,"frontloaded"
"357","evm.model.Contig79.82",NA,9.68585038503623,9.92573373627778,9.84854525843195,9.93097428641145,1.02476636967386,0.983999568281206,"frontloaded"
"358","evm.model.Contig80.11","protein SON-like",9.66733573357924,9.9680116456473,10.1031115817361,10.2745333279166,1.03110225199107,0.986291341072329,"frontloaded"
"359","evm.model.Contig80.146",NA,10.9997042073817,11.1245373611704,11.1758663732586,11.2731540923678,1.01134877369747,0.997386052669061,"frontloaded"
"360","evm.model.Contig80.192","structural maintenance of chromosomes protein 6-like",10.1187952271172,10.151620991449,10.2692707027902,10.1928322337896,1.00324403880057,0.989347102138821,"frontloaded"
"361","evm.model.Contig81.111",NA,9.85122106766125,10.1798093204825,9.87312850805081,10.1271267754998,1.03335507858005,0.992617388143701,"frontloaded"
"362","evm.model.Contig81.166",NA,11.1663889689028,11.2463462985539,11.2640793576878,11.3222014291771,1.00716053595067,0.998013636165729,"frontloaded"
"363","evm.model.Contig81.168","armadillo repeat-containing protein 4-like",11.4502205791099,11.7425772988473,11.6060023695269,11.8568453302867,1.02553284608951,0.996177951201925,"frontloaded"
"364","evm.model.Contig810.18","protein monoglycylase TTLL8-like",10.0014268922075,10.2983090279195,10.1510725574729,10.323399936613,1.02968397798751,0.987658635811331,"frontloaded"
"365","evm.model.Contig811.24","MRG/MORF4L-binding protein-like",9.83249326832623,9.86882930583607,9.87309703920026,9.86608329014366,1.00369550596357,0.995610326137724,"frontloaded"
"366","evm.model.Contig818.19",NA,9.76411336446822,10.1829231314245,10.050131894273,10.2358901696491,1.04289275956999,0.976594341622986,"frontloaded"
"367","evm.model.Contig82.107",NA,10.1314134903999,10.2580935293298,10.18444987157,10.237638622002,1.01250368855737,0.992808773561265,"frontloaded"
"368","evm.model.Contig82.108","3-ketoacyl-CoA thiolase, mitochondrial-like",10.9350939247625,11.1397388133857,10.9186135995421,11.0386332860391,1.01871450670943,0.992419566710152,"frontloaded"
"369","evm.model.Contig82.179",NA,11.2449302943449,11.391365224511,11.414888113279,11.3619462678617,1.01302230661579,0.982566750047508,"frontloaded"
"370","evm.model.Contig823.17",NA,9.99875132762461,10.139280359786,10.1362779717575,10.0888811954916,1.01405465818249,0.981528990872273,"frontloaded"
"371","evm.model.Contig826.1","uncharacterized",10.0437600354873,10.0922937697166,10.1881867816282,9.99543308962212,1.0048322275779,0.976362661049625,"frontloaded"
"372","evm.model.Contig829.3.1","UBX domain-containing protein 4-like",10.9040510970025,11.0302703979158,10.8698945981107,10.8996160390366,1.01157545024234,0.991260008798848,"frontloaded"
"373","evm.model.Contig83.10","WD repeat-containing protein 34-like",10.2006450465018,10.3100172778592,10.286650246408,10.2945722592712,1.01072208971676,0.990153609779119,"frontloaded"
"374","evm.model.Contig848.38",NA,10.2674532920887,10.3455852704531,10.2551152584388,10.3027490248777,1.0076096745845,0.997057594861972,"frontloaded"
"375","evm.model.Contig85.5",NA,9.848979630165,9.98517544629554,9.94316560999974,9.93170740268611,1.01382841890681,0.98522354593313,"frontloaded"
"376","evm.model.Contig851.40","intraflagellar transport protein 88 homolog",10.9534728296957,11.0938817435905,11.0530673483357,11.0714861967425,1.01281866637895,0.988988882992443,"frontloaded"
"377","evm.model.Contig853.10","cytosolic 10-formyltetrahydrofolate dehydrogenase-like",10.4791188744739,10.6659132119707,10.5698223049088,10.6798347969174,1.01782538586826,0.992712681930291,"frontloaded"
"378","evm.model.Contig855.20","fas-binding factor 1-like",9.94720683646596,10.159176717829,10.3313856104391,10.2190110015102,1.02130948766301,0.968485067056755,"frontloaded"
"379","evm.model.Contig855.27",NA,9.78065397765896,9.89953801130719,9.86985306194212,9.79552830251513,1.01215501886886,0.980550902407875,"frontloaded"
"380","evm.model.Contig901.2","TBC1 domain family member 31-like",10.5174417964514,10.6195712664179,10.5492097516568,10.5787062157322,1.00971048587129,0.993152093441418,"frontloaded"
"381","evm.model.Contig902.65","transient receptor potential cation channel subfamily V member 5-like",10.6063312087271,10.9092778265349,10.7298253481695,10.9696051336478,1.02856280949991,0.993956835524096,"frontloaded"
"382","evm.model.Contig91644.1","arachidonate 5-lipoxygenase-like",9.8263764393817,9.89650968791332,10.0091200919632,10.0347265373556,1.00713724422876,0.995453516470343,"frontloaded"
"383","evm.model.Contig924.23","cactin-like",10.4105102845181,10.5235237559762,10.5078603016913,10.547410083367,1.01085570912179,0.992984279767748,"frontloaded"
"384","evm.model.Contig928.16","toll-like receptor 6",9.81255518241467,10.1082795685139,9.89767955441718,10.1185524546595,1.03013734757173,0.992407106584547,"frontloaded"
"385","evm.model.Contig928.20",NA,9.87138338460417,9.98547278246636,10.1709636408067,10.1018810076027,1.01155758959176,0.981859923585245,"frontloaded"
"386","evm.model.Contig928.28","bromodomain-containing protein 8-like",10.205867840708,10.3376664237999,10.2983611104095,10.3275491312809,1.01291400056801,0.990048749294773,"frontloaded"
"387","evm.model.Contig928.49","39S ribosomal protein L43, mitochondrial-like",9.81200539961255,9.84609078738019,10.0034107367944,10.0059949244745,1.00347384519061,0.996795616998095,"frontloaded"
"388","evm.model.Contig948.34.2","uncharacterized",10.1338834602791,10.4706702923475,10.3633600757963,10.3038451454794,1.03323373841712,0.962277112348727,"frontloaded"
"389","evm.model.Contig948.57","EF-hand domain-containing family member C2-like",12.352088935178,12.4911165659733,12.5696305755163,12.630605573509,1.01125539425153,0.993666865404914,"frontloaded"
"390","evm.model.Contig949.16",NA,11.1694333050408,11.4665977047101,11.3117960758958,11.4485711673244,1.02660514562858,0.985862356638244,"frontloaded"
"391","evm.model.Contig980.16","E3 ubiquitin-protein ligase arih1-like",9.86754954995027,9.98738118270094,10.0148964322563,9.95808944001447,1.01214401125062,0.982397504062088,"frontloaded"
"392","evm.model.Contig980.2","dynein heavy chain 5, axonemal-like",10.7077432587623,11.100846450093,11.1517349925281,11.1236081104843,1.0367120486391,0.962155116705207,"frontloaded"
